摂,*Onyomi: セツ -> Readings: 1
摩,*Onyomi: マ -> Readings: 1
撤,*Onyomi: テツ -> Readings: 1
撲,*Onyomi: ボク -> Readings: 1
擁,*Onyomi: ヨウ -> Readings: 1
擬,*Onyomi: ギ -> Readings: 1
敏,*Onyomi: ビン -> Readings: 1
敢,*Onyomi: カン -> Readings: 1
斉,*Onyomi: セイ -> Readings: 1
斎,*Onyomi: サイ -> Readings: 1
斗,*Onyomi: ト -> Readings: 1
料,*Onyomi: リョウ -> Readings: 1
斤,*Onyomi: キン -> Readings: 1
斥,*Onyomi: セキ -> Readings: 1
旋,*Onyomi: セン -> Readings: 1
族,*Onyomi: ゾク -> Readings: 1
旦,*Onyomi: タン、ダン -> Readings: 2
旧,*Onyomi: キュウ -> Readings: 1
旬,*Onyomi: ジュン、シュン -> Readings: 2
昆,*Onyomi: コン -> Readings: 1
昨,*Onyomi: サク -> Readings: 1
昭,*Onyomi: ショウ -> Readings: 1
是,*Onyomi: ゼ -> Readings: 1
晩,*Onyomi: バン -> Readings: 1
普,*Onyomi: フ -> Readings: 1
景,*Onyomi: ケイ -> Readings: 1
晶,*Onyomi: ショウ -> Readings: 1
暫,*Onyomi: ザン -> Readings: 1
曜,*Onyomi: ヨウ -> Readings: 1
曹,*Onyomi: ソウ -> Readings: 1
曽,*Onyomi: ソウ、ゾ -> Readings: 2
服,*Onyomi: フク -> Readings: 1
朕,*Onyomi: チン -> Readings: 1
期,*Onyomi: キ、ゴ -> Readings: 2
未,*Onyomi: ミ -> Readings: 1
朱,*Onyomi: シュ -> Readings: 1
朴,*Onyomi: ボク -> Readings: 1
材,*Onyomi: ザイ -> Readings: 1
条,*Onyomi: ジョウ -> Readings: 1
析,*Onyomi: セキ -> Readings: 1
枚,*Onyomi: マイ -> Readings: 1
枢,*Onyomi: スウ -> Readings: 1
某,*Onyomi: ボウ -> Readings: 1
査,*Onyomi: サ -> Readings: 1
栓,*Onyomi: セン -> Readings: 1
校,*Onyomi: コウ -> Readings: 1
核,*Onyomi: カク -> Readings: 1
格,*Onyomi: カク、コウ -> Readings: 2
栽,*Onyomi: サイ -> Readings: 1
案,*Onyomi: アン -> Readings: 1
桟,*Onyomi: サン -> Readings: 1
械,*Onyomi: カイ -> Readings: 1
棄,*Onyomi: キ -> Readings: 1
棋,*Onyomi: キ -> Readings: 1
棒,*Onyomi: ボウ -> Readings: 1
棺,*Onyomi: カン -> Readings: 1
検,*Onyomi: ケン -> Readings: 1
楼,*Onyomi: ロウ -> Readings: 1
概,*Onyomi: ガイ -> Readings: 1
槽,*Onyomi: ソウ -> Readings: 1
標,*Onyomi: ヒョウ -> Readings: 1
模,*Onyomi: モ、ボ -> Readings: 2
権,*Onyomi: ケン、ゴン -> Readings: 2
樹,*Onyomi: ジュ -> Readings: 1
