i,丸互亡低偉円勢厚古問善固堅多太安寒尊尊幸幼広弱強快怖悪愁憂憂憎憩拙早暑暗永汚浅淡深清渋潔濃災無煙熱狭甘疎痛白眠短硬粗細緩臭良若苦荒薄貴貴賢赤軽辛近速遅遠酸醜重鈍鋭長難青類高黒
itsuku,追
ini,大
iru,報強悔率用老
u,乞争交会伝伴伺使倣償匂占合吸呪商問囲培失奪奮嫌弔従思恋患惑慕憩戦払扱担拭拾救敬整構歌沿洗添漂潤煩狂狙生疑祝競笑結縫繕習臭舞行装補襲覆言誓誘調請謡負買賄迷通違遣遭酔闘集雇震願食飼養
ui,危
e,栄答
eru,与交仕代伝例供備冷凍加唱堪増変従応愁憂抑抱捉据控換携支教数整映替栄栄植構殖消添煮燃甘生癒答終絶考耐肥萎蓄衰見覚訴調費超越迎違鍛震飢
oshii,狂
ka,僅厳定愚暖温確細豊静
kai,暖温細
kau,向
kashii,懐
kashimu,懐
kasu,乾動化寝尽抜明更沸溶生脅脅解負透飽驚
katsu,分
kabu,浮
kaberu,浮
kameru,確
kari,明
karu,分助受懸抜授掛架漬預
kareru,分浮
kaushii,嘆
gasu,剝焦転逃
garu,上下塞広挙揚曲転
gareru,剝焦
kii,大
kiru,尽生起飽
giru,過
ku,乾付傾働全利割効動吐向吹咲嘆噴好導就届履巻引弾懐抜抱抱招拭掃描描敷明暴書欠欺歩沸泣浮渇湧溶炊焼省着瞬砕磨空突築続置聞聴背行行裁裂解説貫赴輝退透逝逝開開除響頂驚鳴
kusu,尽
kuru,明
gu,仰剝嗅塞嫁急担接次注泳研稼紡継脱貢防騒
ke,情
keru,付傾分助化受向就届引怠懐懸抜授掛明更架欠溶漬焼生着砕空続老背裂解設請負賭退透避開開預駆
geru,上下剝告妨広投挙掲提揚曲焦脱虐転逃遂
kou,向
koeru,聞
kosu,起
koru,起
gosu,過
sai,小
saeru,押
saburu,揺
saru,下刺
zasu,閉
zaru,交混
shi,但兆少
shii,久乏優卑厳妖寂忙怪恋恭悔悲惜新易楽欲正涼激珍等美芳苦著親詳貧険難麗
shikuha,若
shimi,憎
shimu,卑怪悲惜慈楽苦親
shimeru,卑苦
ji,同
jirau,恥
jiru,交恥混閉
su,上下乱任伏余侵促倒催兆冒写出刺卸古召唆回増壊外宿崩差帰干志成戻押指挿捜探推放施映来正残殺汚汚治流浸消渡湿潤潰濁燃犯現申直示移翻耕脅致興著蒸表覆記許試話諭貸超越足返通醸隠離
suburu,揺
suru,揺欲
zu,必
zukashii,恥
se,仰幸
seru,上乗任伏併寄痩着見載
zeru,交混
ta,新
tai,冷
tasu,果満
tadashii,慌
taru,当隔
da,甚
dashii,甚
chi,過
chini,直
chiru,朽満落
tsu,一七三三且九二五保八八六六勝四四建待打持撃放断立絶育裁討過
te,全果
teru,企充宛建当慌捨果立育隔
deru,奏秀詣
tosu,落
nai,危少
nau,損
naru,連重
ni,既
nu,死
neru,兼委尋損訪跳連重
nosu,ga
ba,半
basu,伸延飛
baseru,忍
bi,再及
biseru,浴
bini,並
biru,伸帯延浴滅綻
bu,並及叫呼喜学尊尊弄忍結貴貴跳転遊運選飛
bumu,危
beru,並伸延比統調述食
bosu,及滅
mau,住
maeru,捕踏
mashii,羨
masu,冷励悩済澄覚
maru,休低修務勤収固埋始定広弱強挟捕改早暖染極止決治泊深清温狭留窮納絞絡締縮薄詰速鎮閉集静高
mareru,生産
maushii,忌
mi,巧染極
miru,染省試鑑顧
mu,休住傷刻励勇包含和営囲好妬富弾忌恨恵悩悼慎慰憎拒拝挑挟摘望歩沈涼混済潜潤澄生産畳疎病痛盗積笑組絡編緩縮羨育臨蔑詠詰読謹踏込進酌阻頼飲
me,初惨斜
meshii,恨
mete,初
meru,丸休低修傷冷初努務勤勧占収含固埋始定広弱強慰戒改攻早暖染極止求決沈治泊深清温狭留痛眺矯秘究窮納絞絡締緩縮薄薦褒覚詰認諦責辞辱込速進鎮閉集静高
mo,最
moshii,頼
moru,積籠
moreru,埋
ya,冷
yaka,健和爽穏緩軽速鮮
yakasu,冷甘
yashi,肥
yasu,冷増殖煮燃生癒絶肥費
yamu,悔
ra,傍専平淫自
rau,計語逆食
raeru,捕
raka,明朗柔滑軟
rakai,柔軟
rakasu,散
rakaru,散
ragu,和揺薄
rageru,和
rashii,憎
rashimeru,懲
rasu,凝反垂慣懲散晴暮枯減漏照紛縮腐腫荒蒸遅鳴
ramu,明膨赤
rameru,赤
raushii,汚紛
rausu,紛
raureru,捕
ri,便周守狩独祭踊辺香
riru,下借懲降
ru,上下乗似余作侮係偏偽光入入写凍凝出切刈刷削割創劣勝募去参反取嘲回因困図在執塗売太奉契守実宿寄寝射居巡帰干座廃弱張彩彫得得怒怒怠悟憤成戻承折振捕掘採探握揺搾撮操擦放散斬断昇映曇有来来残殴治浸渋減渡測湿滑滞滴漏潜濁焦煎煙照煮狩獲登盛盛直眠着知破祈祭移競粘細経絞練縛織繰罵翻腐至興苦茂葬薫被要覆見触計診誇語誤諮謀謝譲貪貼賜贈走足踊蹴躍載返迫送通造遡遮配量釣鈍鋳降限陥陰障隣頼飾香駆鳴黙𠮟
rui,明
ruu,振
rugu,揺
rumu,明
re,哀群誉
remu,哀
reru,乱倒優免入切別割垂壊売外寂崩廃後忘恐慣憧戯折振揺擦放敗晴暮暴枯汚汚流溺漏潰照熟現畏疲破紛縮群腐腫膨荒蒸薄表触訪逃連遅陥隠離
ro,後懇
roshii,恐
rosu,下降
uu,味
ueru,結
usu,交合煩遣
useru,合
uru,交代伝備加変据換携教替植終関
n,盛
